id,from_id,date,text,post_id,owner_id,parents_stack,thread.count,thread.items,thread.can_post,thread.show_reply_button,thread.groups_can_post,thread.next_from,attachments,attachments_meta.primary_mode,deleted,is_from_post_author,is_negative,bdate,sex,topic,tone,group_id
20701659,224114210,1705324082,Так значит они не тупые им просто нравится когда их скамят?,20701653.0,-23148107.0,[],1,[],True,True,,next/0//0,,,,,,23.2.1996,2,trash,negative,23148107
20701666,565425488,1705327076,Пэдди пимблет??,20701653.0,-23148107.0,[],0,[],True,True,,,,,,,,12.7.1997,2,trash,negative,23148107
20701726,844735359,1705385160,,20701723.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'audio', 'audio': {'artist': 'БХАЙРАВАНАНДА', 'id': 456245058, 'owner_id': 2000510349, 'title': 'ЯВЛЕНИЕ БХАЙРАВЫ', 'duration': 695, 'access_key': '54d5026afd6d431f82', 'ads': {'content_id': '2000510349_456245058', 'duration': '695', 'account_age_type': '3', 'puid22': '11'}, 'is_explicit': False, 'is_licensed': True, 'url': 'https://cs9-9v4.vkuseraudio.net/s/v1/ac/Il_xjtp9-ecSaTcnhhqw42jR5uhGLD2vx8U9sL88_TsP-QTR6QrZ2md1XMLunvq14ysvQR67qeoTTwR64OGBYoAMdbCYYt1UfhDJrA_CSry3jMuJ4FY41jHD9SvkHRU3Ui-rxYVCa69RRpmzLh_s5yJyNuMjPTbD9w8IxW50uE8pMmU/index.m3u8', 'date': 1705385160, 'album_id': 3, 'genre_id': 18, 'short_videos_allowed': False, 'stories_allowed': False, 'stories_cover_allowed': False}, 'style': 'compact', 'compact': {'icons': [{'name': 'song_outline'}], 'title': {'text': {'text': 'ЯВЛЕНИЕ БХАЙРАВЫ'}}, 'description': {'text': {'text': 'БХАЙРАВАНАНДА'}}}}]",grid,,,,11.1.1992,2,trash,negative,23148107
20701690,741203047,1705342996,Так вроде собака или я ошибаюсь?,20701685.0,-23148107.0,[],1,[],True,True,,next/0//0,,,,,,12.9.1997,2,trash,negative,23148107
20701693,215477376,1705343552,Мамина нежность???? Ответ то какой 🤣,20701685.0,-23148107.0,[],1,[],True,True,,next/0//0,,,,,,17.2.1996,2,trash,negative,23148107
20701899,140899356,1705496038,Борзая правильно. Смотрю тут эрудицией блеснул только я,20701685.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20701900,140899356,1705496063,Мамина нежность забота,20701685.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20701901,140899356,1705496076,Улыбка готового укусить оскал,20701685.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20701902,140899356,1705496108,Цитрусовое оружие лимонка,20701685.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20701295,140899356,1705128552,Емельку Пугачёва на место поставила,20701181.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20700390,140899356,1704677605,Фанат высоцкого,20700275.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20700306,538568703,1704634102,,20700275.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': '854466fdee9804783d', 'can_like': 0, 'can_repost': 0, 'can_add_to_faves': 0, 'can_add': 0, 'date': 0, 'duration': 0, 'photo_130': 'https://vk.com/images/video/thumbs/video_s.png', 'photo_320': 'https://vk.com/images/video/thumbs/video_l.png', 'photo_800': 'https://vk.com/images/video/thumbs/video_x.png', 'id': 456244559, 'owner_id': 538568703, 'title': 'Видео недоступно', 'is_favorite': False, 'restriction': {'title': 'Видео недоступно, так как автор заблокирован', 'text': 'Видео недоступно, так как страница автора заблокирована', 'blur': 0, 'can_play': 0, 'can_preview': 0, 'card_icon': [{'url': 'https://sun55-2.userapi.com/jQjroqu_PeYVWI6pBFkF_JOJd2tnOk1fZKjumQ/Vk2iLZYvzIA.png', 'width': 28, 'height': 28}, {'url': 'https://sun55-2.userapi.com/Q6KvvHHp6OfJ_ixqfvYPW24eB8B-9hTDDY6-bg/xb4Xf7plRY4.png', 'width': 56, 'height': 56}, {'url': 'https://sun55-1.userapi.com/4btDOir1TARLHDT7QcxZ5DaJBoRIstHw_6CLNw/Urk1JXDuLAk.png', 'width': 84, 'height': 84}, {'url': 'https://sun55-2.userapi.com/eI-CxInbi5dFsED_KQbLjcgjI6Z17pt2cf21jw/bVhAWoNlD74.png', 'width': 112, 'height': 112}], 'disclaimer_type': 0, 'list_icon': [{'url': 'https://sun55-1.userapi.com/Ehu8wA5vVfhvDNa1qohFkFQRUPoRtlbzKKQX_A/j2yCPzAHPIA.png', 'width': 56, 'height': 56}, {'url': 'https://sun55-2.userapi.com/o82QhtDHKW_AoXqI5YjPkD4y9rjBAqdUdF8b2g/i2Gjq1Xhdbc.png', 'width': 112, 'height': 112}, {'url': 'https://sun55-2.userapi.com/HknKeMQm-UwP8Miit9G1ujQL1hg3hvcVpF7j0A/iL7n4GG268c.png', 'width': 168, 'height': 168}, {'url': 'https://sun55-2.userapi.com/JWGqjjUrudDQUABncqGo6yQzuOoisw5Wy_9QQA/MNaABFTOxeQ.png', 'width': 224, 'height': 224}], 'icon_name': 'do_not_disturb_outline'}, 'track_code': 'video_b9a61b2a7HZKkfce9zgxHgCUM8HOGF3Tk0FNYFxrvx8pflI4fevbXU6S-HTzMDEeA_g3wvgqaeemdHRkKwrTcylsfwpO2u9l', 'views': 0, 'content_restricted': 1, 'platform': 'YouTube'}, 'style': 'full'}]",,,,,1.1.2000,1,trash,negative,23148107
20700322,34801733,1704638350,Батя на Вескера похож😃,20700275.0,-23148107.0,[],0,[],True,True,,,,,,,,22.1.1993,2,trash,negative,23148107
20700351,327801185,1704655737,прическа мамашкина,20700275.0,-23148107.0,[],0,[],True,True,,,,,,,,20.10.1990,2,trash,negative,23148107
20699824,140899356,1704448199,Дурак штаны снял бы АТО не в ту дырку прэ,20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20699825,140899356,1704448224,Вин прэ а яно ни лызя а вин прэ,20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20699728,524856941,1704401223,Чё он там делает?,20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,15.4.1992,2,trash,negative,23148107
20699933,153689859,1704484283,"Бедная девушка, бедный её копчик",20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,8.9.1997,2,trash,negative,23148107
20700349,133524052,1704654836,🤣,20699724.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'doc', 'doc': {'id': 656529020, 'owner_id': 133524052, 'title': 'd83c0f0f-99bd-4042-863b-6f59229838dfb7.gif', 'size': 8248911, 'ext': 'gif', 'date': 1670553921, 'type': 3, 'url': 'https://vk.com/doc133524052_656529020?hash=xWStoD9t6ZwkOU5jkhOBxfK4PT4G4qlOPga7PfEtqeX&dl=H4LiIIekQaueEnm2p1c4gPHArHUPxnpkuGkI3vw3eiD&api=1&no_preview=1', 'preview': {'photo': {'sizes': [{'src': 'https://sun9-64.userapi.com/c237231/u349090856/d35/-3/m_b2c796d8a4.jpg', 'width': 130, 'height': 74, 'type': 'm'}, {'src': 'https://sun9-49.userapi.com/c237231/u349090856/d35/-3/s_b2c796d8a4.jpg', 'width': 100, 'height': 57, 'type': 's'}, {'src': 'https://sun9-1.userapi.com/c237231/u349090856/d35/-3/x_b2c796d8a4.jpg', 'width': 604, 'height': 340, 'type': 'x'}, {'src': 'https://sun9-8.userapi.com/c237231/u349090856/d35/-3/y_b2c796d8a4.jpg', 'width': 807, 'height': 454, 'type': 'y'}, {'src': 'https://sun9-30.userapi.com/c237231/u349090856/d35/-3/z_b2c796d8a4.jpg', 'width': 1280, 'height': 720, 'type': 'z'}, {'src': 'https://sun9-79.userapi.com/c237231/u349090856/d35/-3/o_b2c796d8a4.jpg', 'width': 1280, 'height': 720, 'type': 'o'}]}, 'video': {'src': 'https://vk.com/doc133524052_656529020?hash=xWStoD9t6ZwkOU5jkhOBxfK4PT4G4qlOPga7PfEtqeX&dl=GIYTCNBSGYYDKMA:1705552461:qtpVqZJtWPrkK5cCPwzeZQ5lNGkyhzZdu42lU09eXs4&api=1&mp4=1', 'width': 1080, 'height': 606, 'file_size': 186238}}, 'is_licensed': 0, 'is_unsafe': 0, 'access_key': 'i6NEbeLVganrHtXvPJ1cpORHKViT8ZFvvyxDuj259EL'}, 'style': 'full'}]",,,,,30.3.1990,2,trash,negative,23148107
20700963,642284329,1704947337,Я все ждал когда она пернет,20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,2.11.1991,2,trash,negative,23148107
20701030,92128875,1704982180,Клапан простудила?,20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,14.6.1994,2,trash,negative,23148107
20701086,68698503,1704994704,"Мне сначала показалось , что он зажигалку держит 🙈",20699724.0,-23148107.0,[],0,[],True,True,,,,,,,,21.10.1993,1,trash,negative,23148107
20698209,140899356,1703700335,Дак это между строк читалось по той вечеринке раз там Собчак была что там все антивоенники антипрививочники  и прочая антихуета которая мутит воду постоянно. Богатая её часть А бедной части ещё больше таких же. В интернетах сидят и ноют.,20698072.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20698091,94844172,1703673654,Беги сука беги!,20698072.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'doc', 'doc': {'id': 670447639, 'owner_id': 94844172, 'title': '1703673648668.gif', 'size': 148018, 'ext': 'gif', 'date': 1703673650, 'type': 3, 'url': 'https://vk.com/doc94844172_670447639?hash=gGDoamth7z8XtRPIFzc2s83iIF3a4XTtbF4Z3w2lGJ8&dl=jAaWeudz15uJ4ZTY9QLKqau0jIWuH75HzsvYeux45dP&api=1&no_preview=1', 'preview': {'photo': {'sizes': [{'src': 'https://sun9-11.userapi.com/c236331/u105207498/d4/-3/m_635e4d4819.jpg', 'width': 130, 'height': 58, 'type': 'm'}, {'src': 'https://sun9-70.userapi.com/c236331/u105207498/d4/-3/s_635e4d4819.jpg', 'width': 100, 'height': 45, 'type': 's'}, {'src': 'https://sun9-13.userapi.com/c236331/u105207498/d4/-3/o_635e4d4819.jpg', 'width': 220, 'height': 98, 'type': 'o'}, {'src': 'https://sun9-4.userapi.com/c236331/u105207498/d4/-3/x_635e4d4819.jpg', 'width': 220, 'height': 98, 'type': 'x'}]}, 'video': {'src': 'https://vk.com/doc94844172_670447639?hash=gGDoamth7z8XtRPIFzc2s83iIF3a4XTtbF4Z3w2lGJ8&dl=GIYTCNBSGYYDKMA:1705552479:fZFaz6jpZh99Dkuu0dx7aUbyVuCcJJL1KM04OPzrBVs&api=1&mp4=1', 'width': 220, 'height': 98, 'file_size': 35691}}, 'is_licensed': 0, 'is_unsafe': 0, 'access_key': 'bSyYeP5sVvsUG09zNMApENdPIZusz3bNtK4FjCF8k88'}, 'style': 'full'}]",,,,,20.3.1989,2,trash,negative,23148107
20698171,641770307,1703693507,Я в Дубая 👋,20698072.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1703693507, 'id': 457428947, 'owner_id': -23148107, 'access_key': 'f580342e50a2297507', 'sizes': [{'height': 75, 'type': 's', 'width': 38, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=38x75&quality=95&sign=c5e05e7868aa521832df8165726f89bd&c_uniq_tag=MA5irLUuYPdm66EDXusALnt0Igvf0PhnqVcKJAc2BGY&type=album'}, {'height': 130, 'type': 'm', 'width': 65, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=65x130&quality=95&sign=281e5b03c4aae63259baea25197964c8&c_uniq_tag=9YI781B6KmzalyVuQwH-ICDLHW2a0fYZkF19BfIofm4&type=album'}, {'height': 604, 'type': 'x', 'width': 303, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=303x604&quality=95&sign=d8c88bf8e6b09576e37240df22eb4014&c_uniq_tag=66rgetmAC1VMS2Nf4WyEy9nbNUoh8AQxrjL9ZFQ37Pw&type=album'}, {'height': 807, 'type': 'y', 'width': 405, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=405x807&quality=95&sign=f7db95bc0d5a10a91589ec6cd8e54fee&c_uniq_tag=WhxW7YF9_WJmYwlI_7XGkaXZBwMjUU0zDIeOxzQVbiU&type=album'}, {'height': 1012, 'type': 'z', 'width': 508, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=508x1012&quality=95&sign=1e14eec7ea35407d67942cd047708f80&c_uniq_tag=nlVZxZMTS1oS_KgwDyxi3pb6oMZFYu4JfEAVRNdNS-s&type=album'}, {'height': 259, 'type': 'o', 'width': 130, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=130x259&quality=95&sign=406c9f6f1eb7a784cc91def0119fcc48&c_uniq_tag=UFnGuV4azrbtrRlHu28OPugTBcYf-apOJ8NJH1ZQjEM&type=album'}, {'height': 398, 'type': 'p', 'width': 200, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=200x398&quality=95&sign=62b77965056b000ed0ff35fd17195991&c_uniq_tag=LzyJ2dbiA-VihppQPrXU9LQDHVKOWVgPPT_McjKXOcY&type=album'}, {'height': 637, 'type': 'q', 'width': 320, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=320x637&quality=95&sign=10aef4003bc64120e5faad8fe34f3c59&c_uniq_tag=FluQO5WWxIbNRGmbig4T31_A3hr5yAKM-Pz-D7mJtIY&type=album'}, {'height': 900, 'type': 'r', 'width': 508, 'url': 'https://sun55-1.userapi.com/impf/aO3del-YViH6oTeAYENN1XxswPb6xZ6Cb7l5sA/uH0XqOsNvik.jpg?size=508x900&quality=95&crop=0,0,508,900&sign=249c2e3c2bd62bc70258d6ab1890562b&c_uniq_tag=B5m4B6V9VVFKtJ72wJXNPT6_TBuBdd6W4UEf5DNSkCQ&type=album'}], 'text': '', 'user_id': 641770307, 'web_view_token': 'afaeeb782257d386f4'}, 'style': 'full'}]",single,,,,10.11.1995,2,trash,negative,23148107
20698379,71876148,1703755745,"Как же за*бали с этой ивлеевой, вся лента забита",20698072.0,-23148107.0,[],0,[],True,True,,,,,,,,25.1.1988,2,trash,negative,23148107
20698702,6623955,1703846348,Шлюхеева,20698072.0,-23148107.0,[],0,[],True,True,,,,,,,,16.1.1988,2,trash,negative,23148107
20697544,140899356,1703454861,Куда засовку делать будет,20696184.0,-23148107.0,[],0,[],True,True,,,,,,,,3.4.1991,2,trash,negative,23148107
20696189,436999223,1703060505,Я думал снизу вытащит,20696184.0,-23148107.0,[],0,[],True,True,,,,,,,,27.4.1990,2,trash,negative,23148107
20696199,33342713,1703061513,,20696184.0,-23148107.0,[],1,[],True,True,,next/0//0,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 9041, 'product_id': 279, 'images': [{'url': 'https://vk.com/sticker/1-9041-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-9041-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-9041-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-9041-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-9041-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-9041-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-9041-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-9041-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-9041-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-9041-512b', 'width': 512, 'height': 512}], 'is_allowed': True}, 'style': 'full'}]",,,,,24.4.1988,1,trash,negative,23148107
20696746,134120909,1703179770,От куда он у неё вылез😂,20696184.0,-23148107.0,[],0,[],True,True,,,,,,,,31.12.1994,1,trash,negative,23148107
20701594,386999142,1705291396,,20701583.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 15142, 'product_id': 437, 'images': [{'url': 'https://vk.com/sticker/1-15142-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-15142-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-15142-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-15142-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-15142-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-15142-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-15142-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-15142-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-15142-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-15142-512', 'width': 512, 'height': 512}], 'animation_url': 'https://vk.com/sticker/3-15142.json', 'is_allowed': True}, 'style': 'full'}]",,,,,29.1.2001,1,trash,negative,23148107
20701599,29274236,1705295306,,20701583.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': 'c2428dd80d11e0ecb7', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 115, 'date': 1635580695, 'description': 'women moment', 'duration': 8, 'photo_130': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=3&type=39&tkn=FcBO5QEbWD1cSioGVSR94_HIa5U&fn=vid_s', 'photo_320': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=3&type=39&tkn=FcBO5QEbWD1cSioGVSR94_HIa5U&fn=vid_l', 'photo_800': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=3&type=39&tkn=FcBO5QEbWD1cSioGVSR94_HIa5U&fn=vid_x', 'photo_1280': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=3&type=39&tkn=FcBO5QEbWD1cSioGVSR94_HIa5U&fn=vid_w', 'first_frame_130': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=0&type=39&tkn=RdHoZv5SXg3TLipw4OnykXlobJU&fn=vid_sm', 'first_frame_160': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=0&type=39&tkn=RdHoZv5SXg3TLipw4OnykXlobJU&fn=vid_d', 'first_frame_320': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=0&type=39&tkn=RdHoZv5SXg3TLipw4OnykXlobJU&fn=vid_md', 'first_frame_800': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=0&type=39&tkn=RdHoZv5SXg3TLipw4OnykXlobJU&fn=vid_f', 'first_frame_1280': 'https://i.mycdn.me/getVideoPreview?id=1804845582954&idx=0&type=39&tkn=RdHoZv5SXg3TLipw4OnykXlobJU&fn=vid_w', 'width': 640, 'height': 358, 'id': 456239888, 'owner_id': 273466730, 'title': 'Women', 'is_favorite': False, 'track_code': 'video_85cb4878WMsMOdWxkwH01z64nIm4Wgua3VL_KenLeB8NBvWCH-Bv4A8-0dqXB_TUP9KRhY5oOKPlasctnqoUcw0U2LAs0VvY', 'views': 1881282, 'local_views': 1881282, 'can_dislike': 1}, 'style': 'full'}]",,,,,28.6.1994,2,trash,negative,23148107
20701636,405292551,1705311782,Какие тупые постановы,20701583.0,-23148107.0,[],0,[],True,True,,,,,,,,13.4.1988,2,trash,negative,23148107
20699137,629093588,1704098602,,20699134.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': 'e2e25a8010a542b333', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 0, 'date': 1704098602, 'description': '', 'duration': 60, 'photo_130': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=7&type=39&tkn=nQI5giouQNpXxVP5ZkF9rkTPSNw&fn=vid_s', 'photo_320': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=7&type=39&tkn=nQI5giouQNpXxVP5ZkF9rkTPSNw&fn=vid_l', 'photo_800': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=7&type=39&tkn=nQI5giouQNpXxVP5ZkF9rkTPSNw&fn=vid_x', 'photo_1280': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=7&type=39&tkn=nQI5giouQNpXxVP5ZkF9rkTPSNw&fn=vid_w', 'first_frame_130': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=0&type=39&tkn=tHbHNJBpzkLJ9yaOoY12yEn8l2I&fn=vid_sm', 'first_frame_160': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=0&type=39&tkn=tHbHNJBpzkLJ9yaOoY12yEn8l2I&fn=vid_d', 'first_frame_320': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=0&type=39&tkn=tHbHNJBpzkLJ9yaOoY12yEn8l2I&fn=vid_md', 'first_frame_800': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=0&type=39&tkn=tHbHNJBpzkLJ9yaOoY12yEn8l2I&fn=vid_f', 'first_frame_1280': 'https://i.mycdn.me/getVideoPreview?id=5827997797076&idx=0&type=39&tkn=tHbHNJBpzkLJ9yaOoY12yEn8l2I&fn=vid_w', 'width': 360, 'height': 638, 'id': 456263668, 'owner_id': -23148107, 'user_id': 629093588, 'title': 'да они все там такие 😆.mp4', 'is_favorite': False, 'track_code': 'video_983a8aabuLKwtBuD0ZIWNigd1Jvijl5eCNnUcQv97sVfn4Mmjz2Pmay2H-3XmhE_JnPTmdS8aG0-7-x1fJyCqV-NrhS8DLuh', 'views': 10, 'local_views': 10, 'can_dislike': 1}, 'style': 'full'}]",,,,,9.12.1992,2,trash,negative,23148107
20699146,666636380,1704099699,Да и х.  С ними😎,20699134.0,-23148107.0,[],0,[],True,True,,,,,,,,25.12.1988,2,trash,negative,23148107
20699139,553655522,1704098748,лучше б они такими были 👇,20699134.0,-23148107.0,[],0,[],True,True,,,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': 'd5a500753a686ec501', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 0, 'date': 1704098748, 'description': 'ПОМОЩЬ КАНАЛУ - ДОНАТ - В ОПИСАНИИ о КАНАЛЕ или ПОД ВИДЕО! СПАСИБО! ВОТ ССЫЛКА: на киви кошелёк:    https://qiwi.com/n/TARAKAN7GROMOVOI', 'duration': 58, 'photo_130': 'https://sun55-1.userapi.com/34b_MjXM_Z8-6QtmY52AATSNp2H0e3PsZA1O2w/bwImDlvt8Ow.jpg', 'photo_320': 'https://sun55-2.userapi.com/yb5QnrzhgM5a4gCIBq4QmJRYaYiq4ZMv24CiXQ/JEZEHMOO9Bs.jpg', 'photo_800': 'https://sun55-1.userapi.com/vIUHED2L8djKVipirO1tBSsmh3RzgZbbgC6EiA/Z8IP45NW2Ag.jpg', 'id': 456263669, 'owner_id': -23148107, 'user_id': 553655522, 'title': 'девушки красотки в бикини, раздетые тёлки в труселях 11 18+', 'is_favorite': False, 'track_code': 'video_ccf9cb6f3uB50aQ11CvOhuhq-ppktZJyFCVFM-bziQPgzvYjhjPpy2XToFvSI8mP5gT9llKHpEEiE3w3kZLlb-Dc2xG1At3z', 'views': 2, 'platform': 'YouTube', 'can_dislike': 1}, 'style': 'full'}]",,,,,15.5.1995,2,trash,negative,23148107
20699144,794118778,1704099497,"беременные женщины могут претендовать на половину прожиточного минимума трудоспособного взрослого в своем регионе, я считаю это очень неплохая поддержка от государства",20699134.0,-23148107.0,[],0,[],True,True,,,,,,,,4.4.1997,2,trash,negative,23148107
20699145,796877552,1704099503,"Мне кажется, что еще немного и беременные окончательно залезут на шею государству и будут жить на одни пособия",20699134.0,-23148107.0,[],1,[],True,True,,next/0//0,,,,,,15.1.1996,2,trash,negative,23148107
20699151,590793015,1704101784,"вот это будет мясо,докажут что девкам место на кухне :D",20699134.0,-23148107.0,[],0,[],True,True,,,,,,,,14.9.1996,2,trash,negative,23148107
20699157,4825392,1704104379,Держите в курсе. Будем следить за развитием событий.,20699134.0,-23148107.0,[],0,[],True,True,,,,,,,,29.8.1991,2,trash,negative,23148107
